tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
292569,14.27,41.22,91057.33,746.00,92.00,-0.06,0.11,-9.86,-0.03,-0.03,-0.08,34.38,19.99,-18.75,78
293092,14.27,41.22,91058.84,746.00,91.00,-0.06,0.12,-9.86,0.06,0.00,0.01,36.49,19.99,-17.21,78
293614,14.28,41.25,91059.52,746.00,92.00,-0.04,0.10,-9.87,0.06,0.00,-0.05,37.20,19.99,-17.21,78
294141,14.28,41.25,91060.27,746.00,91.00,-0.05,0.11,-9.88,-0.03,0.00,-0.05,35.26,19.10,-18.41,78
294662,14.28,41.25,91058.02,730.00,92.00,-0.06,0.11,-9.82,-0.00,-0.03,-0.02,36.67,19.81,-17.04,78
295182,14.28,41.25,91057.66,730.00,92.00,-0.07,0.11,-9.87,-0.00,-0.03,-0.05,36.85,20.70,-17.21,78
295714,14.28,41.25,91058.97,730.00,92.00,-0.08,0.12,-9.80,0.03,-0.03,0.01,36.14,20.70,-17.21,78
296238,14.28,41.25,91055.78,798.00,92.00,-0.07,0.10,-9.83,-0.00,0.00,0.01,36.67,20.16,-17.38,78
296765,14.28,41.25,91058.19,798.00,92.00,-0.04,0.10,-9.84,0.03,0.00,0.07,37.37,19.46,-17.04,78
297287,14.28,41.25,91055.79,737.00,92.00,-0.05,0.14,-9.87,0.03,-0.06,-0.05,36.67,19.81,-16.70,78
297810,14.28,41.25,91056.95,737.00,91.00,-0.06,0.12,-9.86,-0.03,-0.03,-0.05,35.26,20.52,-17.04,78
298334,14.28,41.32,91058.47,737.00,92.00,-0.05,0.10,-9.82,-0.00,-0.06,0.04,35.79,20.34,-16.19,78
298857,14.28,41.32,91058.75,737.00,91.00,-0.04,0.13,-9.86,-0.00,0.00,0.01,34.55,20.16,-19.43,78
299380,14.28,41.32,91059.03,737.00,92.00,-0.06,0.12,-9.85,-0.00,0.00,0.01,35.96,20.52,-17.38,78
299907,14.28,41.32,91063.00,737.00,92.00,-0.07,0.10,-9.85,0.03,0.00,-0.02,36.49,21.76,-16.53,78
300427,14.28,41.32,91059.19,737.00,92.00,-0.06,0.13,-9.84,-0.00,-0.03,-0.02,35.96,19.81,-16.70,78
300951,14.27,41.52,91055.11,761.00,92.00,-0.07,0.09,-9.86,0.03,0.00,0.01,36.49,19.99,-17.21,78
301471,14.27,41.52,91059.06,761.00,91.00,-0.08,0.11,-9.84,-0.03,-0.06,-0.02,35.79,21.05,-16.53,78
301994,14.27,41.52,91057.51,754.00,91.00,-0.07,0.11,-9.85,-0.00,-0.09,0.07,36.32,20.52,-17.73,78
302520,14.27,41.52,91060.69,754.00,92.00,-0.08,0.12,-9.83,0.06,0.00,0.04,36.32,18.75,-16.36,78
303043,14.28,41.28,91057.34,754.00,92.00,-0.06,0.11,-9.82,-0.00,-0.06,-0.02,35.96,20.87,-16.36,78
303566,14.28,41.28,91058.94,754.00,92.00,-0.07,0.08,-9.81,-0.03,0.03,0.07,35.61,20.52,-15.68,78
304089,14.28,41.28,91055.83,730.00,92.00,-0.08,0.11,-9.85,-0.03,-0.06,-0.02,35.44,20.70,-16.53,78
304611,14.28,41.28,91060.48,730.00,91.00,-0.05,0.11,-9.83,0.03,-0.03,-0.02,36.14,19.63,-18.24,78
305137,14.28,41.28,91059.64,730.00,91.00,-0.05,0.12,-9.84,-0.03,0.00,0.07,35.44,20.70,-17.21,78
305661,14.28,41.08,91058.42,787.00,92.00,-0.03,0.13,-9.85,-0.00,0.03,0.04,36.14,19.63,-17.21,78
306181,14.28,41.08,91059.36,787.00,92.00,-0.06,0.11,-9.83,0.06,-0.03,0.01,35.61,19.10,-17.38,78
306704,14.28,41.08,91057.63,754.00,92.00,-0.06,0.09,-9.86,-0.00,0.00,0.01,35.44,20.34,-17.90,78
307224,14.28,41.08,91060.47,754.00,92.00,-0.06,0.09,-9.87,-0.06,0.03,0.07,36.67,20.87,-15.68,78
307772,14.28,41.15,91058.13,787.00,91.00,-0.07,0.09,-9.85,0.06,-0.03,0.10,37.37,20.52,-16.70,78
308296,14.28,41.15,91057.55,787.00,92.00,-0.06,0.10,-9.85,-0.03,-0.06,0.04,35.44,20.70,-15.85,78
308821,14.28,41.15,91061.65,778.00,92.00,-0.05,0.09,-9.80,-0.03,0.00,0.04,35.79,19.63,-16.53,78
309341,14.28,41.15,91061.61,778.00,91.00,-0.02,0.10,-9.87,-0.00,-0.03,0.01,35.08,21.40,-16.87,78
309866,14.28,41.15,91058.80,778.00,91.00,-0.06,0.11,-9.82,0.06,0.00,-0.05,35.61,21.23,-17.04,78
310388,14.29,41.15,91060.41,778.00,92.00,-0.03,0.13,-9.80,-0.00,-0.03,0.01,36.32,20.87,-16.36,78
310916,14.29,41.15,91059.64,778.00,92.00,-0.04,0.11,-9.81,-0.03,0.00,0.01,36.85,21.76,-16.19,78
311438,14.29,41.15,91058.47,787.00,91.00,-0.03,0.10,-9.80,0.06,-0.06,-0.02,36.67,19.81,-16.02,78
311961,14.29,41.15,91058.28,787.00,92.00,-0.06,0.11,-9.87,-0.03,0.00,0.04,35.26,21.23,-16.70,78
312484,14.28,41.25,91058.28,787.00,92.00,-0.05,0.11,-9.84,-0.03,0.00,0.01,36.49,22.46,-18.24,78
313006,14.28,41.25,91058.59,787.00,91.00,-0.03,0.10,-9.83,0.03,-0.06,0.07,34.55,21.23,-16.36,78
313533,14.28,41.25,91059.48,787.00,92.00,-0.07,0.11,-9.86,-0.03,-0.03,-0.02,36.85,20.70,-17.56,78
314054,14.28,41.25,91058.63,787.00,92.00,-0.03,0.09,-9.86,-0.00,0.00,-0.02,36.32,19.46,-17.04,78
314577,14.28,41.25,91058.62,787.00,92.00,-0.06,0.09,-9.79,-0.00,-0.06,-0.02,35.61,20.87,-16.70,78
315099,14.29,41.28,91057.91,815.00,91.00,-0.04,0.10,-9.92,-0.03,0.00,0.01,35.79,21.05,-16.87,78
315622,14.29,41.28,91058.00,815.00,92.00,-0.05,0.08,-9.84,0.09,0.00,-0.05,36.85,19.28,-16.53,78
316147,14.29,41.28,91058.45,798.00,91.00,-0.06,0.11,-9.83,-0.00,0.03,0.07,34.91,20.87,-16.02,78
316669,14.29,41.28,91057.95,798.00,92.00,-0.04,0.11,-9.83,-0.00,-0.03,-0.02,36.67,18.75,-16.36,78
317191,14.29,41.52,91058.75,815.00,91.00,-0.05,0.10,-9.85,-0.03,-0.06,-0.02,36.14,19.63,-16.87,78
317713,14.29,41.52,91060.42,815.00,92.00,-0.03,0.08,-9.83,-0.06,-0.03,0.04,35.44,19.99,-16.53,78
318235,14.29,41.52,91058.80,806.00,91.00,-0.04,0.11,-9.84,-0.03,0.03,-0.02,36.85,21.05,-16.19,78
318762,14.29,41.52,91057.39,806.00,92.00,-0.05,0.11,-9.85,0.03,0.00,-0.02,35.08,18.57,-18.24,78
319285,14.29,41.52,91059.39,806.00,91.00,-0.06,0.10,-9.84,-0.00,0.00,0.01,35.61,20.87,-17.38,78
319805,14.29,41.69,91058.70,806.00,91.00,-0.03,0.08,-9.86,0.03,-0.03,0.01,34.73,21.40,-16.19,78
320328,14.29,41.69,91057.11,806.00,91.00,-0.06,0.10,-9.84,0.03,-0.03,0.01,35.96,20.52,-16.36,78
320849,14.29,41.69,91055.73,815.00,92.00,-0.05,0.13,-9.85,0.06,0.03,0.04,37.02,21.23,-17.04,78
321372,14.29,41.69,91060.59,815.00,91.00,-0.04,0.09,-9.88,0.06,-0.03,0.01,34.38,20.34,-15.51,78
321898,14.29,41.79,91057.56,798.00,92.00,-0.06,0.08,-9.85,0.06,-0.03,0.01,36.32,20.16,-17.38,78
322420,14.29,41.79,91057.55,798.00,91.00,-0.07,0.10,-9.85,-0.03,-0.03,-0.05,36.14,19.99,-16.87,78
322942,14.29,41.79,91057.41,806.00,92.00,-0.06,0.10,-9.82,-0.00,0.00,0.01,35.61,20.16,-16.36,78
323464,14.29,41.79,91055.56,806.00,91.00,-0.03,0.09,-9.78,0.03,-0.06,0.07,34.91,20.87,-17.04,78
323988,14.29,41.79,91060.59,806.00,92.00,-0.07,0.12,-9.81,-0.00,-0.06,0.01,33.32,20.34,-15.17,78
324514,14.29,41.65,91056.52,825.00,92.00,-0.04,0.11,-9.85,-0.00,-0.03,-0.05,36.14,21.05,-17.21,78
325039,14.29,41.65,91055.77,825.00,92.00,-0.06,0.12,-9.88,-0.00,-0.03,0.04,36.67,20.52,-18.07,78
325559,14.29,41.65,91056.56,844.00,91.00,-0.04,0.09,-9.81,-0.09,-0.06,-0.05,36.14,19.99,-14.83,78
326082,14.29,41.65,91056.56,844.00,92.00,-0.06,0.14,-9.87,0.03,-0.03,0.04,35.08,19.63,-17.21,78
326602,14.30,41.59,91060.90,815.00,91.00,-0.05,0.11,-9.86,-0.00,0.03,0.01,35.96,19.81,-16.70,78
327128,14.30,41.59,91059.53,815.00,92.00,-0.05,0.12,-9.87,0.03,-0.06,0.04,35.08,21.05,-17.21,78
327650,14.30,41.59,91058.58,787.00,92.00,-0.06,0.09,-9.87,-0.06,0.06,-0.02,36.49,20.70,-16.53,78
328174,14.30,41.59,91058.56,787.00,92.00,-0.04,0.11,-9.86,0.03,-0.06,0.04,35.79,20.70,-17.21,78
328697,14.30,41.59,91060.23,787.00,92.00,-0.06,0.10,-9.87,0.06,-0.06,0.01,37.20,20.34,-15.85,78
329219,14.30,41.62,91059.35,806.00,92.00,-0.04,0.14,-9.83,0.03,-0.03,0.07,35.79,22.11,-15.17,78
329764,14.30,41.62,91057.58,806.00,92.00,-0.06,0.13,-9.82,0.06,-0.03,0.13,36.14,19.63,-16.87,78
330291,14.30,41.62,91060.05,825.00,92.00,-0.04,0.12,-9.80,0.03,-0.03,-0.02,36.67,19.81,-16.70,78
330813,14.30,41.62,91057.36,825.00,91.00,-0.05,0.12,-9.84,0.03,-0.03,-0.02,34.03,21.05,-16.53,78
331335,14.30,41.62,91058.33,825.00,91.00,-0.06,0.11,-9.84,-0.00,-0.06,-0.02,36.49,20.34,-16.87,78
331859,14.30,41.62,91060.31,825.00,91.00,-0.05,0.11,-9.85,0.06,-0.03,0.01,35.26,20.16,-17.04,78
332380,14.30,41.62,91058.71,834.00,92.00,-0.05,0.11,-9.80,-0.00,-0.06,-0.05,34.55,21.58,-16.36,78
332907,14.30,41.62,91058.00,834.00,91.00,-0.04,0.11,-9.90,-0.00,0.03,0.01,34.03,20.34,-17.21,78
333428,14.30,41.62,91057.99,834.00,91.00,-0.05,0.11,-9.81,0.03,-0.09,-0.02,36.32,20.87,-18.07,78
333951,14.31,41.72,91057.92,905.00,91.00,-0.06,0.10,-9.82,-0.00,-0.03,0.01,36.14,19.99,-16.87,78
334475,14.31,41.72,91058.05,905.00,92.00,-0.07,0.10,-9.84,0.03,-0.03,0.01,35.44,20.34,-17.56,78
334998,14.31,41.72,91057.11,834.00,91.00,-0.03,0.10,-9.84,0.03,0.00,0.01,37.02,20.52,-17.38,78
335524,14.31,41.72,91057.95,834.00,91.00,-0.06,0.13,-9.89,-0.00,0.00,0.07,35.79,20.34,-17.21,78
336047,14.32,41.76,91058.95,844.00,91.00,-0.05,0.11,-9.86,-0.03,-0.06,0.01,35.08,20.70,-17.56,78
336569,14.32,41.76,91056.05,844.00,91.00,-0.06,0.09,-9.80,0.03,0.00,0.07,35.96,21.58,-15.34,78
337092,14.32,41.76,91057.96,834.00,91.00,-0.09,0.10,-9.86,-0.03,0.03,-0.08,35.61,20.52,-16.02,78
337614,14.32,41.76,91058.50,834.00,91.00,-0.05,0.11,-9.84,0.03,0.00,-0.05,35.96,20.87,-16.36,78
338140,14.32,41.76,91059.80,834.00,92.00,-0.06,0.13,-9.82,-0.00,-0.03,0.07,35.79,21.05,-16.87,78
338664,14.32,41.79,91060.09,825.00,91.00,-0.08,0.14,-9.80,0.03,-0.03,0.01,36.32,19.81,-15.68,78
339186,14.32,41.79,91057.37,825.00,91.00,-0.05,0.11,-9.87,-0.00,0.06,-0.02,36.14,21.40,-17.21,78
339710,14.32,41.79,91057.16,853.00,91.00,-0.06,0.11,-9.87,0.03,0.00,-0.02,35.79,19.63,-17.21,78
340230,14.32,41.79,91056.11,853.00,91.00,-0.06,0.12,-9.89,0.03,0.00,-0.02,35.79,19.99,-16.87,78
340759,14.32,41.92,91055.98,834.00,91.00,-0.03,0.11,-9.82,0.06,0.00,0.07,35.44,21.40,-17.90,78
341282,14.32,41.92,91057.80,834.00,91.00,-0.04,0.08,-9.82,0.03,-0.03,-0.05,35.96,20.52,-16.36,78
341804,14.32,41.92,91057.89,800.00,92.00,-0.03,0.12,-9.89,-0.09,-0.06,-0.02,35.44,18.93,-17.56,78
342326,14.32,41.92,91059.55,800.00,91.00,-0.05,0.13,-9.86,0.03,0.00,-0.02,36.49,20.34,-16.87,78
342850,14.32,41.92,91056.70,800.00,92.00,-0.04,0.13,-9.80,0.03,-0.03,-0.02,37.02,20.16,-15.34,78
343372,14.32,42.42,91057.11,791.00,92.00,-0.06,0.16,-9.85,0.03,-0.09,0.07,37.20,19.63,-16.53,78
343899,14.32,42.42,91057.91,791.00,92.00,-0.07,0.10,-9.80,-0.03,-0.03,-0.08,37.55,21.05,-15.85,78
344422,14.32,42.42,91057.42,817.00,91.00,-0.06,0.14,-9.80,0.03,0.06,0.01,36.67,20.52,-16.36,78
344942,14.32,42.42,91058.61,817.00,91.00,-0.04,0.11,-9.81,0.03,0.03,0.01,36.67,20.87,-16.36,78
345466,14.29,42.98,91062.69,800.00,91.00,-0.06,0.10,-9.87,0.06,-0.03,-0.05,36.49,21.40,-16.53,78
345986,14.29,42.98,91057.11,800.00,91.00,-0.04,0.13,-9.85,-0.03,0.00,0.01,34.73,19.99,-17.21,78
346514,14.29,42.98,91058.04,791.00,91.00,-0.06,0.13,-9.82,-0.03,0.00,0.01,36.32,20.16,-16.02,78
347036,14.29,42.98,91058.59,791.00,91.00,-0.06,0.11,-9.85,0.06,0.06,-0.02,36.14,21.05,-15.85,78
347558,14.29,42.98,91059.31,791.00,92.00,-0.05,0.12,-9.84,-0.06,0.00,0.01,36.85,20.34,-15.17,78
348081,14.26,43.76,91058.63,791.00,92.00,-0.05,0.11,-9.85,-0.06,-0.03,0.04,35.61,21.58,-17.38,78
348604,14.26,43.76,91060.39,791.00,92.00,-0.09,0.09,-9.84,-0.06,0.00,0.07,35.96,20.16,-16.70,78
349132,14.26,43.76,91058.52,808.00,91.00,-0.06,0.11,-9.86,-0.03,-0.03,0.04,36.32,19.81,-17.38,78
349655,14.26,43.76,91057.70,808.00,91.00,-0.06,0.12,-9.85,-0.00,-0.06,0.01,36.14,19.99,-17.21,78
350178,14.24,44.32,91061.44,808.00,92.00,-0.04,0.10,-9.88,-0.00,0.00,0.04,35.08,21.40,-16.19,78
350700,14.24,44.32,91058.25,808.00,91.00,-0.09,0.14,-9.85,0.03,-0.03,0.01,35.08,20.34,-17.21,78
351223,14.24,44.32,91058.92,827.00,91.00,-0.05,0.12,-9.84,-0.03,-0.03,0.10,35.96,21.58,-15.68,78
351767,14.24,44.32,91059.45,827.00,91.00,-0.07,0.14,-9.85,0.03,-0.03,-0.05,37.20,21.40,-18.24,78
352295,14.24,44.32,91058.29,827.00,91.00,-0.06,0.11,-9.84,0.03,-0.03,-0.05,36.14,19.28,-16.87,78
352815,14.21,44.72,91058.16,907.00,91.00,-0.07,0.11,-9.83,-0.00,0.03,-0.05,36.49,22.11,-16.53,78
353338,14.21,44.72,91058.70,907.00,91.00,-0.08,0.11,-9.82,0.03,-0.03,0.10,35.08,20.34,-18.24,78
353859,14.21,44.72,91058.50,877.00,91.00,-0.04,0.10,-9.84,-0.00,-0.06,0.04,36.67,20.87,-16.36,78
354379,14.21,44.72,91058.20,877.00,91.00,-0.07,0.10,-9.82,-0.00,-0.06,0.01,35.61,20.52,-16.02,78
354909,14.19,44.80,91055.03,961.00,92.00,-0.04,0.10,-9.85,0.12,0.00,-0.05,36.14,20.70,-15.85,78
355431,14.19,44.80,91059.06,961.00,91.00,-0.04,0.12,-9.86,0.06,-0.03,0.01,35.96,21.23,-17.04,78
355953,14.19,44.80,91063.06,1277.00,91.00,-0.05,0.13,-9.87,0.03,-0.03,-0.05,34.55,19.10,-17.38,78
356476,14.19,44.80,91057.88,1277.00,91.00,-0.07,0.12,-9.85,-0.00,0.03,0.07,36.49,19.63,-15.51,78
356998,14.19,44.80,91057.86,1277.00,91.00,-0.05,0.10,-9.86,0.06,-0.09,-0.02,36.32,19.10,-16.70,78
357524,14.16,44.43,91057.28,1380.00,91.00,-0.03,0.13,-9.81,0.06,-0.09,0.01,37.02,20.87,-16.70,78
358047,14.16,44.43,91055.59,1380.00,92.00,-0.04,0.12,-9.84,-0.03,-0.09,0.01,36.49,21.76,-17.21,78
358568,14.16,44.43,91058.78,1429.00,91.00,-0.04,0.11,-9.85,-0.03,-0.03,0.07,37.20,21.40,-16.87,78
359093,14.16,44.43,91058.18,1429.00,92.00,-0.06,0.11,-9.83,-0.00,-0.09,-0.02,36.67,21.23,-17.38,78
359613,14.13,44.00,91057.67,1530.00,91.00,-0.07,0.10,-9.87,-0.00,-0.03,0.04,36.14,20.34,-17.21,78
360142,14.13,44.00,91057.73,1530.00,91.00,-0.04,0.10,-9.87,0.06,0.03,-0.02,35.79,19.28,-17.56,78
360665,14.13,44.00,91059.02,1534.00,91.00,-0.04,0.11,-9.83,-0.03,0.03,-0.02,36.14,19.99,-16.19,78
361188,14.13,44.00,91055.22,1534.00,92.00,-0.04,0.12,-9.85,-0.03,0.06,-0.02,37.55,19.99,-17.56,78
361710,14.13,44.00,91059.41,1534.00,91.00,-0.07,0.13,-9.83,-0.00,0.03,0.01,35.44,20.34,-17.56,78
362232,14.10,44.37,91054.95,1550.00,91.00,-0.03,0.11,-9.80,0.03,-0.03,0.01,35.96,20.87,-16.70,78
362759,14.10,44.37,91053.42,1550.00,91.00,-0.06,0.11,-9.86,0.03,-0.03,-0.02,36.67,20.87,-17.73,78
363279,14.10,44.37,91058.23,1538.00,91.00,-0.04,0.09,-9.87,0.09,0.03,0.04,36.14,19.99,-16.53,78
363803,14.10,44.37,91060.30,1538.00,91.00,-0.08,0.14,-9.81,0.03,-0.03,0.04,36.14,21.76,-17.21,78
364324,14.10,44.37,91059.13,1538.00,90.00,-0.08,0.14,-9.81,0.03,-0.03,0.04,36.14,21.76,-17.21,78
364847,14.07,44.70,91057.46,1509.00,90.00,-0.05,0.11,-9.86,0.03,0.00,-0.08,36.32,19.46,-17.04,78
365376,14.07,44.70,91055.73,1429.00,91.00,-0.07,0.12,-9.82,0.06,-0.09,0.01,35.79,21.05,-17.90,78
365898,14.07,44.70,91058.70,1429.00,91.00,-0.02,0.11,-9.81,0.03,-0.09,0.01,36.32,19.46,-17.04,78
366420,14.07,44.70,91057.09,1429.00,91.00,-0.03,0.11,-9.88,0.06,-0.06,0.04,35.79,19.63,-17.21,78
366942,14.04,44.86,91054.44,1380.00,90.00,-0.07,0.12,-9.86,-0.00,-0.09,0.07,34.38,22.11,-16.19,78
367464,14.04,44.86,91058.46,1380.00,91.00,-0.05,0.12,-9.84,0.03,-0.03,-0.02,37.20,18.57,-18.24,78
367987,14.04,44.86,91056.73,1330.00,91.00,-0.09,0.13,-9.83,0.09,-0.03,-0.08,36.85,21.40,-16.53,78
368514,14.04,44.86,91055.22,1330.00,91.00,-0.07,0.13,-9.82,0.03,-0.03,0.04,36.14,22.11,-16.53,78
369040,14.04,44.86,91055.89,1330.00,90.00,-0.07,0.13,-9.82,0.03,-0.03,0.04,36.14,22.11,-16.53,78
369563,14.00,45.01,91058.95,1330.00,91.00,-0.08,0.11,-9.81,0.03,0.00,0.01,35.61,20.87,-17.04,78
370084,14.00,45.01,91058.05,1262.00,90.00,-0.06,0.11,-9.85,0.03,0.00,-0.05,36.14,21.05,-15.85,78
370607,14.00,45.01,91056.71,1262.00,91.00,-0.05,0.09,-9.80,0.06,0.00,0.01,35.08,19.99,-17.21,78
371135,14.00,45.01,91056.39,1262.00,91.00,-0.05,0.11,-9.80,0.15,-0.03,-0.05,36.49,21.05,-17.21,78
371657,13.98,45.30,91056.17,1215.00,90.00,-0.06,0.13,-9.83,0.03,0.00,0.01,37.02,20.16,-17.73,78
372180,13.98,45.30,91059.86,1215.00,90.00,-0.04,0.10,-9.87,-0.06,-0.03,0.07,36.85,20.70,-16.87,78
372703,13.98,45.30,91057.81,1277.00,91.00,-0.05,0.10,-9.82,-0.03,0.00,-0.05,36.67,20.87,-16.02,78
373225,13.98,45.30,91057.55,1277.00,90.00,-0.02,0.14,-9.83,-0.00,0.03,0.01,34.55,20.87,-17.04,78
373788,13.95,45.57,91055.56,1215.00,91.00,-0.04,0.12,-9.84,-0.00,-0.03,-0.02,35.26,20.16,-18.41,78
374314,13.95,45.57,91056.72,1215.00,91.00,-0.05,0.08,-9.83,0.06,-0.06,-0.05,36.49,21.40,-17.90,78
374836,13.95,45.57,91058.34,1262.00,91.00,-0.08,0.12,-9.86,0.03,-0.03,0.01,35.61,19.81,-16.36,78
375358,13.95,45.57,91056.30,1262.00,90.00,-0.06,0.14,-9.82,0.03,0.03,-0.05,35.79,19.63,-17.56,78
375880,13.95,45.57,91055.82,1262.00,90.00,-0.06,0.15,-9.86,0.06,-0.03,-0.02,36.67,20.16,-14.66,78
376407,13.93,45.27,91058.25,1262.00,90.00,-0.06,0.12,-9.83,0.03,-0.03,-0.02,35.96,20.52,-17.38,78
376929,13.93,45.27,91058.86,1262.00,90.00,-0.06,0.12,-9.90,0.09,-0.03,-0.02,35.96,19.10,-17.38,78
377452,13.93,45.27,91057.33,1245.00,91.00,-0.04,0.14,-9.88,0.09,-0.09,-0.02,36.85,20.34,-16.53,78
377975,13.93,45.27,91058.00,1245.00,90.00,-0.03,0.11,-9.84,-0.00,-0.06,0.01,36.14,20.34,-16.19,78
378498,13.92,44.57,91057.67,1171.00,90.00,-0.03,0.10,-9.83,0.03,0.00,0.01,35.79,20.70,-17.21,78
379026,13.92,44.57,91057.42,1171.00,91.00,-0.02,0.11,-9.88,-0.00,-0.09,0.04,35.61,19.81,-16.36,78
379548,13.92,44.57,91057.84,1062.00,90.00,-0.05,0.10,-9.85,0.12,-0.03,0.04,35.79,20.34,-16.53,78
380070,13.92,44.57,91058.52,1062.00,91.00,-0.05,0.11,-9.80,-0.00,0.00,0.04,35.96,20.87,-15.68,78
380592,13.92,44.57,91056.51,1062.00,90.00,-0.06,0.11,-9.86,0.06,0.00,-0.08,35.44,19.63,-17.21,78
381115,13.91,44.17,91056.79,1038.00,91.00,-0.06,0.11,-9.83,0.03,-0.03,0.07,35.26,21.93,-17.04,78
381637,13.91,44.17,91056.13,1038.00,90.00,-0.05,0.09,-9.82,0.03,-0.03,0.01,35.26,18.40,-18.07,78
382164,13.91,44.17,91058.77,1009.00,91.00,-0.06,0.11,-9.82,0.12,-0.06,0.01,35.96,19.81,-17.04,78
382687,13.91,44.17,91059.44,1009.00,91.00,-0.02,0.11,-9.85,0.03,0.00,-0.02,35.44,19.99,-16.87,78
383210,13.91,44.17,91060.77,1009.00,90.00,-0.02,0.11,-9.85,0.03,0.00,-0.02,35.44,19.99,-16.87,78
383732,13.89,44.54,91059.26,961.00,90.00,-0.05,0.12,-9.83,0.03,0.00,-0.05,36.14,19.99,-16.87,78
384255,13.89,44.54,91057.51,897.00,90.00,-0.05,0.13,-9.83,0.06,-0.03,-0.02,36.32,21.93,-17.04,78
384782,13.89,44.54,91056.50,897.00,90.00,-0.06,0.11,-9.83,0.03,-0.12,0.04,35.08,19.63,-17.56,78
385305,13.89,44.54,91057.97,897.00,90.00,-0.06,0.10,-9.87,0.06,-0.06,0.04,35.08,19.63,-17.21,78
385827,13.87,44.64,91056.02,855.00,91.00,-0.05,0.14,-9.81,-0.00,-0.09,0.01,36.67,21.93,-17.04,78
386349,13.87,44.64,91060.69,855.00,90.00,-0.04,0.13,-9.85,0.03,-0.03,0.01,35.08,21.76,-15.51,78
386871,13.87,44.64,91059.11,846.00,91.00,-0.05,0.12,-9.87,0.03,0.00,0.04,36.85,20.34,-17.56,78
387397,13.87,44.64,91062.13,846.00,90.00,-0.05,0.14,-9.84,0.03,-0.06,-0.02,36.49,21.05,-16.87,78
387922,13.87,44.64,91059.94,846.00,91.00,-0.05,0.14,-9.84,0.03,-0.06,-0.02,36.49,21.05,-16.87,78
388444,13.87,44.04,91058.09,836.00,90.00,-0.05,0.13,-9.87,0.03,-0.03,-0.02,37.55,19.63,-17.90,78
388968,13.87,44.04,91058.97,827.00,90.00,-0.02,0.12,-9.82,-0.00,0.00,0.01,35.44,19.99,-16.19,78
389488,13.87,44.04,91059.31,827.00,90.00,-0.06,0.11,-9.86,-0.00,-0.03,-0.02,34.91,20.16,-16.36,77
390016,13.87,44.04,91058.01,827.00,90.00,-0.03,0.12,-9.84,0.03,-0.06,0.01,35.26,19.46,-17.38,78
390538,13.85,43.98,91057.45,836.00,90.00,-0.05,0.13,-9.83,0.03,0.03,-0.02,36.49,21.05,-16.19,78
391060,13.85,43.98,91057.08,836.00,90.00,-0.06,0.12,-9.90,0.06,-0.03,-0.02,36.49,21.05,-17.56,78
391581,13.85,43.98,91055.72,836.00,90.00,-0.06,0.11,-9.84,0.06,0.00,-0.05,36.49,20.34,-16.19,78
392103,13.85,43.98,91055.86,836.00,91.00,-0.06,0.10,-9.82,0.03,-0.03,0.01,35.26,19.46,-16.36,77
392626,13.85,43.98,91059.21,836.00,91.00,-0.06,0.10,-9.82,0.03,-0.03,0.01,35.26,19.46,-16.36,77
393152,13.85,44.78,91056.23,808.00,90.00,-0.06,0.10,-9.88,-0.00,-0.03,0.01,36.67,18.75,-16.36,78
393676,13.85,44.78,91057.08,827.00,90.00,-0.05,0.12,-9.86,0.06,-0.03,0.04,37.02,20.87,-15.68,78
394198,13.85,44.78,91056.91,827.00,90.00,-0.06,0.13,-9.85,-0.00,-0.03,-0.05,36.14,21.05,-17.56,78
394721,13.85,44.78,91056.56,827.00,91.00,-0.06,0.10,-9.84,0.06,-0.03,0.01,35.08,20.70,-18.24,78
395241,13.84,45.47,91058.81,827.00,90.00,-0.05,0.11,-9.92,0.03,-0.06,0.01,36.85,19.28,-17.21,78
395787,13.84,45.47,91057.75,827.00,89.00,-0.04,0.14,-9.82,0.03,-0.06,-0.02,36.85,19.99,-16.87,78
396311,13.84,45.47,91061.20,836.00,90.00,-0.05,0.12,-9.80,0.03,-0.06,0.01,36.85,21.40,-16.53,77
396834,13.84,45.47,91059.03,836.00,90.00,-0.02,0.12,-9.82,0.06,0.03,0.04,36.67,20.87,-16.70,77
397356,13.84,45.47,91059.19,836.00,89.00,-0.02,0.12,-9.82,0.06,0.03,0.04,36.67,20.87,-16.70,77
397879,13.84,46.01,91057.86,951.00,89.00,-0.06,0.12,-9.87,-0.00,0.00,-0.02,37.02,20.87,-16.36,77
398408,13.84,46.01,91056.52,940.00,89.00,-0.06,0.08,-9.83,0.09,0.00,-0.02,36.32,20.52,-17.04,77
398931,13.84,46.01,91058.67,940.00,89.00,-0.06,0.13,-9.83,0.06,-0.03,0.01,36.49,20.34,-16.19,77
399453,13.84,46.01,91059.78,940.00,89.00,-0.03,0.13,-9.87,0.03,-0.03,0.01,35.96,18.40,-17.73,77
399975,13.83,46.49,91058.36,961.00,89.00,-0.07,0.13,-9.86,0.06,-0.03,0.01,37.20,21.05,-16.53,77
400497,13.83,46.49,91058.02,961.00,90.00,-0.04,0.11,-9.87,0.06,-0.06,-0.02,36.14,18.93,-17.21,77
401022,13.83,46.49,91058.93,961.00,89.00,-0.06,0.14,-9.87,0.06,-0.06,-0.02,35.96,20.16,-16.70,77
