tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
1075544,8.14,62.22,91377.05,564.00,0.00,0.06,1.59,-9.79,0.32,-0.16,0.00,38.61,24.59,-10.74,100
1076071,8.14,62.39,91375.82,569.00,0.00,0.08,1.60,-9.79,0.38,-0.13,-0.12,36.14,24.94,-10.06,100
1076591,8.14,62.39,91377.41,580.00,0.00,0.05,1.59,-9.75,0.32,-0.10,-0.09,37.73,24.06,-10.91,100
1077116,8.14,62.39,91379.23,580.00,0.00,0.07,1.61,-9.82,0.32,-0.07,-0.03,38.43,24.41,-10.23,100
1077636,8.14,62.39,91376.91,580.00,0.00,0.05,1.59,-9.74,0.32,-0.10,-0.15,39.14,25.47,-9.54,100
1078164,8.13,62.47,91375.11,580.00,0.00,0.07,1.61,-9.82,0.32,-0.16,-0.15,39.67,24.59,-10.06,100
1078686,8.13,62.47,91377.95,580.00,0.00,0.08,1.58,-9.73,0.38,-0.07,-0.15,38.43,23.70,-10.57,100
1079208,8.13,62.47,91376.13,580.00,0.00,0.06,1.59,-9.77,0.35,-0.10,0.00,37.90,24.23,-11.08,100
1079730,8.13,62.47,91377.58,580.00,0.00,0.07,1.61,-9.76,0.32,-0.04,-0.09,37.73,23.35,-11.25,100
1080252,8.13,62.47,91375.44,580.00,0.00,0.08,1.60,-9.73,0.38,-0.07,-0.09,37.73,25.12,-11.59,100
1080781,8.13,62.56,91373.70,575.00,0.00,0.04,1.61,-9.74,0.35,-0.13,-0.15,37.90,24.23,-11.08,100
1081301,8.13,62.56,91376.13,575.00,0.00,0.06,1.59,-9.80,0.35,-0.13,-0.06,37.55,24.59,-9.37,100
1081824,8.13,62.56,91376.44,575.00,0.00,0.06,1.57,-9.76,0.32,-0.13,-0.15,37.02,23.70,-10.57,100
1082344,8.13,62.56,91374.77,575.00,0.00,0.05,1.60,-9.80,0.26,-0.07,-0.06,37.90,24.23,-11.76,100
1082867,8.11,62.76,91375.20,564.00,0.00,0.07,1.57,-9.80,0.38,-0.13,-0.09,36.85,23.53,-9.71,100
1083394,8.11,62.76,91376.13,564.00,0.00,0.10,1.58,-9.77,0.47,-0.13,-0.03,37.55,24.59,-11.08,100
1083916,8.11,62.76,91377.78,575.00,0.00,0.07,1.56,-9.78,0.35,-0.04,-0.12,37.73,25.12,-10.57,100
1084438,8.11,62.76,91381.09,575.00,0.00,0.05,1.60,-9.78,0.35,-0.10,-0.09,37.37,24.06,-11.25,100
1084961,8.11,62.76,91377.27,575.00,0.00,0.05,1.57,-9.74,0.35,-0.13,-0.06,38.43,24.06,-10.23,100
1085484,8.11,62.84,91377.36,575.00,0.00,0.10,1.60,-9.75,0.26,-0.04,-0.12,37.90,23.53,-10.40,100
1086007,8.11,62.84,91376.46,575.00,0.00,0.08,1.60,-9.81,0.35,-0.13,-0.06,37.90,24.23,-10.06,100
1086534,8.11,62.84,91376.63,575.00,0.00,0.06,1.58,-9.81,0.38,-0.07,-0.12,39.31,23.17,-11.76,100
1087056,8.11,62.84,91375.30,575.00,0.00,0.05,1.60,-9.76,0.32,-0.10,-0.03,37.55,24.59,-10.06,100
1087580,8.11,62.96,91376.25,555.00,0.00,0.06,1.58,-9.78,0.26,-0.07,-0.12,37.73,24.06,-10.91,100
1088104,8.11,62.96,91375.48,555.00,0.00,0.09,1.60,-9.79,0.29,-0.07,-0.09,38.26,24.59,-10.40,100
1088627,8.11,62.96,91375.13,569.00,0.00,0.06,1.58,-9.75,0.32,-0.07,-0.03,37.02,22.64,-11.25,100
1089153,8.11,62.96,91376.95,569.00,0.00,0.07,1.60,-9.81,0.35,-0.13,-0.12,37.73,24.76,-10.23,100
1089677,8.11,62.96,91377.78,569.00,0.00,0.06,1.59,-9.72,0.26,-0.16,-0.09,38.08,24.76,-9.54,100
1090200,8.10,63.22,91374.20,569.00,0.00,0.08,1.58,-9.75,0.35,-0.01,-0.03,38.61,24.23,-8.69,100
1090723,8.10,63.22,91377.78,569.00,0.00,0.06,1.58,-9.79,0.35,-0.07,-0.03,38.26,24.23,-10.40,100
1091245,8.10,63.22,91376.79,569.00,0.00,0.08,1.59,-9.75,0.35,-0.10,-0.06,36.85,22.82,-10.06,100
1091771,8.10,63.22,91377.95,569.00,0.00,0.06,1.62,-9.81,0.32,-0.13,-0.03,38.43,24.76,-10.91,100
1092296,8.11,63.13,91378.41,569.00,0.00,0.08,1.57,-9.74,0.35,-0.10,-0.12,38.08,25.82,-10.23,100
1092816,8.11,63.13,91375.32,569.00,0.00,0.07,1.58,-9.74,0.32,-0.07,-0.03,38.61,22.82,-9.37,100
1093339,8.11,63.13,91375.13,564.00,0.00,0.08,1.60,-9.78,0.32,-0.10,-0.06,37.55,24.59,-10.40,100
1093859,8.11,63.13,91375.96,564.00,0.00,0.08,1.55,-9.79,0.35,-0.13,-0.06,37.20,24.23,-11.42,100
1094383,8.11,63.13,91378.95,564.00,0.00,0.07,1.59,-9.73,0.32,-0.10,-0.09,38.61,24.59,-10.74,100
1094909,8.10,63.33,91378.69,549.00,0.00,0.09,1.59,-9.80,0.38,-0.10,-0.15,37.73,24.76,-11.93,100
1095431,8.10,63.33,91378.78,549.00,0.00,0.09,1.60,-9.82,0.35,-0.13,-0.06,36.85,23.88,-10.40,100
1095953,8.10,63.33,91376.63,564.00,0.00,0.06,1.61,-9.78,0.44,-0.13,-0.09,36.14,24.59,-11.42,100
1096475,8.10,63.33,91376.95,564.00,0.00,0.09,1.60,-9.76,0.29,-0.13,-0.09,38.08,24.06,-11.25,100
1096997,8.10,63.16,91373.26,564.00,0.00,0.06,1.62,-9.79,0.35,-0.13,-0.03,37.90,23.88,-9.71,100
1097543,8.10,63.16,91371.50,564.00,0.00,0.04,1.58,-9.80,0.32,-0.10,-0.12,36.32,23.35,-11.25,100
1098070,8.10,63.16,91376.65,569.00,0.00,0.09,1.58,-9.79,0.32,-0.07,-0.09,37.55,23.88,-10.06,100
1098592,8.10,63.16,91375.13,569.00,0.00,0.06,1.58,-9.76,0.29,-0.07,-0.09,39.14,24.76,-11.59,100
1099115,8.10,63.16,91375.46,569.00,0.00,0.06,1.58,-9.80,0.26,-0.10,-0.09,37.20,23.17,-10.74,100
1099637,8.10,63.02,91375.03,569.00,0.00,0.07,1.61,-9.80,0.35,-0.10,-0.12,37.20,24.23,-10.74,100
1100164,8.10,63.02,91376.15,569.00,0.00,0.07,1.58,-9.77,0.38,-0.13,-0.03,39.14,24.06,-10.57,100
1100685,8.10,63.02,91374.97,564.00,0.00,0.07,1.64,-9.75,0.26,-0.07,-0.06,37.20,25.29,-10.40,100
1101208,8.10,63.02,91375.46,564.00,0.00,0.07,1.59,-9.78,0.35,-0.07,-0.15,37.73,24.76,-10.23,100
1101728,8.10,62.84,91374.92,555.00,0.00,0.06,1.62,-9.80,0.35,-0.13,-0.15,38.43,24.06,-10.91,100
1102251,8.10,62.84,91374.34,555.00,0.00,0.04,1.59,-9.81,0.35,-0.13,-0.15,38.08,25.12,-10.91,100
1102777,8.10,62.84,91375.32,555.00,0.00,0.04,1.60,-9.74,0.41,-0.07,-0.09,37.37,24.06,-11.59,100
1103300,8.10,62.84,91375.98,555.00,0.00,0.04,1.56,-9.77,0.29,-0.07,-0.12,37.90,25.65,-10.74,100
1103823,8.10,62.84,91374.83,555.00,0.00,0.08,1.60,-9.82,0.32,-0.07,-0.06,38.26,24.59,-10.74,100
1104345,8.09,63.02,91375.06,555.00,0.00,0.07,1.60,-9.76,0.29,-0.07,-0.09,36.14,23.88,-10.40,100
1104868,8.09,63.02,91373.83,555.00,0.00,0.08,1.60,-9.81,0.35,-0.07,-0.06,38.08,23.35,-11.59,100
1105390,8.09,63.02,91377.31,543.00,0.00,0.05,1.59,-9.81,0.32,-0.07,-0.06,37.90,23.17,-10.40,100
1105917,8.09,63.02,91376.15,543.00,0.00,0.05,1.60,-9.75,0.38,-0.10,-0.12,37.90,24.94,-11.42,100
1106437,8.10,63.13,91374.95,543.00,0.00,0.08,1.58,-9.80,0.41,-0.13,-0.09,36.49,24.94,-10.40,100
1106960,8.10,63.13,91372.38,543.00,0.00,0.07,1.61,-9.76,0.32,-0.13,-0.09,39.14,24.06,-10.91,100
1107481,8.10,63.13,91376.15,542.00,0.00,0.10,1.60,-9.78,0.32,-0.01,-0.12,38.43,24.06,-9.89,100
1108006,8.10,63.13,91374.30,542.00,0.00,0.05,1.60,-9.75,0.32,-0.10,-0.03,36.67,24.06,-10.23,100
1108533,8.10,63.13,91375.13,542.00,0.00,0.06,1.61,-9.76,0.41,-0.10,-0.12,36.32,24.76,-11.93,100
1109055,8.10,62.87,91373.54,548.00,0.00,0.05,1.59,-9.77,0.35,-0.13,-0.12,38.08,24.76,-10.23,100
1109578,8.10,62.87,91373.47,548.00,0.00,0.06,1.61,-9.77,0.32,-0.07,-0.15,37.20,24.23,-11.42,100
1110100,8.10,62.87,91372.64,542.00,0.00,0.04,1.60,-9.77,0.35,-0.07,-0.06,37.90,25.29,-9.71,100
1110622,8.10,62.87,91373.80,542.00,0.00,0.07,1.60,-9.79,0.26,-0.13,-0.03,36.14,24.23,-10.74,100
1111147,8.10,62.65,91377.03,542.00,0.00,0.06,1.59,-9.78,0.32,-0.16,-0.09,38.08,22.29,-11.25,100
1111670,8.10,62.65,91375.16,542.00,0.00,0.06,1.57,-9.76,0.32,-0.13,-0.12,36.67,23.35,-10.91,100
1112190,8.10,62.65,91375.96,536.00,0.00,0.06,1.60,-9.75,0.35,-0.13,-0.12,38.78,23.70,-10.91,100
1112714,8.10,62.65,91375.61,536.00,0.00,0.04,1.57,-9.76,0.35,-0.13,-0.03,38.61,23.53,-9.71,100
1113236,8.10,62.65,91373.61,536.00,0.00,0.08,1.57,-9.79,0.29,-0.13,-0.06,37.90,23.53,-10.74,100
1113759,8.11,62.39,91376.17,533.00,0.00,0.06,1.58,-9.81,0.32,-0.13,-0.09,39.67,24.59,-10.74,100
1114289,8.11,62.39,91376.63,533.00,0.00,0.08,1.59,-9.80,0.29,-0.10,-0.09,36.85,24.59,-10.74,100
1114811,8.11,62.39,91376.44,536.00,0.00,0.08,1.56,-9.76,0.35,-0.13,-0.09,38.43,24.76,-11.93,100
1115334,8.11,62.39,91377.59,536.00,0.00,0.05,1.57,-9.76,0.29,-0.13,-0.12,37.20,24.59,-10.74,100
1115856,8.10,62.27,91376.86,542.00,0.00,0.07,1.60,-9.80,0.35,-0.13,-0.12,37.20,25.29,-10.74,100
1116378,8.10,62.27,91378.28,542.00,0.00,0.06,1.60,-9.77,0.35,-0.07,-0.09,37.02,24.41,-10.23,100
1116904,8.10,62.27,91375.11,542.00,0.00,0.11,1.58,-9.79,0.35,-0.10,-0.12,37.73,24.06,-9.89,100
1117429,8.10,62.27,91376.24,542.00,0.00,0.08,1.59,-9.79,0.35,-0.07,-0.06,38.08,25.12,-10.23,100
1117949,8.10,62.27,91377.08,542.00,0.00,0.06,1.57,-9.75,0.32,-0.10,-0.09,37.73,23.70,-10.23,100
1118472,8.11,62.24,91374.06,542.00,0.00,0.07,1.59,-9.75,0.35,-0.10,-0.06,36.49,24.59,-10.74,100
1118996,8.11,62.24,91373.80,542.00,0.00,0.09,1.57,-9.78,0.32,-0.13,-0.06,37.90,24.59,-10.40,100
1119542,8.11,62.24,91372.14,542.00,0.00,0.08,1.61,-9.79,0.38,-0.10,-0.09,37.20,24.94,-11.08,100
1120066,8.11,62.24,91376.27,542.00,0.00,0.06,1.60,-9.72,0.29,-0.07,-0.09,37.73,25.47,-9.89,100
1120589,8.10,62.36,91376.86,536.00,0.00,0.07,1.60,-9.75,0.35,-0.10,-0.09,38.26,22.82,-10.74,100
1121109,8.10,62.36,91373.49,536.00,0.00,0.06,1.60,-9.81,0.29,-0.10,-0.12,38.96,25.65,-11.08,100
1121632,8.10,62.36,91375.96,524.00,0.00,0.07,1.59,-9.75,0.32,-0.07,-0.06,39.14,23.70,-11.59,100
1122159,8.10,62.36,91375.13,524.00,0.00,0.09,1.59,-9.74,0.38,-0.07,-0.06,37.02,24.76,-11.59,100
1122681,8.10,62.36,91375.44,524.00,0.00,0.07,1.60,-9.80,0.38,-0.10,-0.09,37.90,23.88,-10.06,100
1123203,8.10,62.50,91374.20,524.00,0.00,0.08,1.59,-9.75,0.35,-0.04,-0.12,36.67,22.99,-10.57,100
1123728,8.10,62.50,91372.31,524.00,0.00,0.08,1.59,-9.76,0.32,-0.07,-0.12,38.08,23.35,-11.59,100
1124250,8.10,62.50,91375.96,508.00,0.00,0.07,1.59,-9.79,0.35,-0.10,-0.12,36.32,23.35,-10.23,100
1124772,8.10,62.50,91375.46,508.00,0.00,0.06,1.58,-9.81,0.41,-0.13,0.00,37.73,24.41,-10.91,100
1125299,8.09,62.70,91375.75,497.00,0.00,0.06,1.60,-9.80,0.38,-0.10,-0.06,37.37,24.41,-11.25,100
1125819,8.09,62.70,91376.34,497.00,0.00,0.06,1.62,-9.79,0.35,-0.07,-0.12,38.08,24.41,-10.23,100
1126342,8.09,62.70,91374.63,505.00,0.00,0.06,1.60,-9.79,0.32,-0.07,-0.06,37.02,24.06,-10.57,100
1126864,8.09,62.70,91373.14,505.00,0.00,0.08,1.58,-9.80,0.38,-0.10,-0.12,36.85,23.88,-10.74,100
1127389,8.09,62.70,91374.30,505.00,0.00,0.09,1.60,-9.79,0.26,-0.01,-0.09,37.73,23.70,-9.89,100
1127913,8.09,62.58,91373.75,505.00,0.00,0.09,1.58,-9.79,0.38,-0.13,-0.06,37.90,23.17,-10.06,100
1128447,8.09,62.58,91370.50,505.00,0.00,0.05,1.58,-9.79,0.32,-0.13,-0.15,38.61,24.23,-10.40,100
1128967,8.09,62.58,91373.97,497.00,0.00,0.06,1.57,-9.76,0.41,-0.07,-0.09,37.55,22.82,-10.06,100
1129491,8.09,62.58,91371.97,497.00,0.00,0.07,1.61,-9.79,0.35,-0.04,-0.06,38.43,24.41,-10.23,100
1130013,8.10,62.27,91375.75,497.00,0.00,0.09,1.56,-9.76,0.35,-0.07,-0.09,37.20,24.23,-9.37,100
1130539,8.10,62.27,91374.33,497.00,0.00,0.07,1.61,-9.77,0.20,-0.10,-0.09,38.43,24.76,-11.25,100
1131062,8.10,62.27,91375.63,492.00,0.00,0.05,1.56,-9.77,0.38,-0.10,-0.06,36.67,24.76,-11.59,100
1131583,8.10,62.27,91376.10,492.00,0.00,0.05,1.60,-9.81,0.32,-0.07,-0.06,37.90,24.23,-10.06,100
1132106,8.10,62.27,91374.61,492.00,0.00,0.06,1.59,-9.82,0.38,-0.07,-0.03,36.67,24.06,-9.89,100
1132626,8.10,62.04,91375.70,473.00,0.00,0.06,1.59,-9.77,0.35,-0.07,-0.06,38.26,24.23,-11.42,100
1133150,8.10,62.04,91377.09,473.00,0.00,0.07,1.59,-9.80,0.32,-0.10,-0.15,37.37,23.70,-10.57,100
1133676,8.10,62.04,91372.59,476.00,0.00,0.07,1.59,-9.75,0.35,-0.10,-0.06,38.26,23.88,-11.42,100
1134198,8.10,62.04,91374.75,476.00,0.00,0.06,1.61,-9.82,0.32,-0.07,-0.12,37.55,23.17,-10.40,100
1134720,8.11,61.90,91376.37,476.00,0.00,0.06,1.59,-9.77,0.29,-0.13,-0.09,38.61,25.29,-10.06,100
1135243,8.11,61.90,91374.80,476.00,0.00,0.09,1.59,-9.79,0.32,-0.07,-0.09,37.02,25.47,-10.57,100
1135765,8.11,61.90,91373.28,483.00,0.00,0.07,1.57,-9.77,0.35,-0.13,-0.09,37.55,23.53,-11.76,100
1136292,8.11,61.90,91373.75,483.00,0.00,0.07,1.59,-9.80,0.29,-0.10,-0.06,37.02,24.06,-10.57,100
1136815,8.11,61.90,91374.58,483.00,0.00,0.09,1.60,-9.77,0.41,-0.13,-0.12,37.37,23.70,-11.25,100
1137336,8.11,62.10,91375.03,483.00,0.00,0.07,1.58,-9.79,0.35,-0.13,-0.06,37.90,23.53,-11.08,100
1137859,8.11,62.10,91377.77,483.00,0.00,0.06,1.59,-9.80,0.35,-0.10,-0.03,37.02,24.06,-11.25,100
1138381,8.11,62.10,91376.74,483.00,0.00,0.07,1.57,-9.74,0.38,-0.07,-0.09,37.37,25.82,-11.59,100
1138909,8.11,62.10,91375.25,483.00,0.00,0.07,1.59,-9.76,0.23,-0.07,-0.15,37.37,24.41,-10.57,100
1139431,8.11,62.27,91376.03,488.00,0.00,0.06,1.59,-9.79,0.35,-0.10,-0.09,37.90,23.88,-11.08,100
1139953,8.11,62.27,91373.47,488.00,0.00,0.08,1.59,-9.79,0.32,-0.13,-0.06,38.78,25.12,-9.89,100
1140475,8.11,62.27,91374.77,497.00,0.00,0.06,1.59,-9.79,0.32,-0.10,-0.09,38.26,22.11,-10.74,100
1140997,8.11,62.27,91374.58,497.00,0.00,0.08,1.61,-9.82,0.41,-0.10,-0.09,37.37,23.70,-10.91,100
1141542,8.11,62.27,91376.58,497.00,0.00,0.05,1.56,-9.80,0.38,-0.13,-0.09,38.08,23.35,-10.57,100
1142068,8.10,62.50,91372.71,505.00,0.00,0.06,1.59,-9.79,0.35,-0.10,-0.12,38.26,23.88,-10.74,100
1142592,8.10,62.50,91375.13,505.00,0.00,0.09,1.59,-9.81,0.35,-0.13,-0.09,37.20,24.94,-10.40,100
1143114,8.10,62.50,91375.08,505.00,0.00,0.08,1.59,-9.80,0.29,-0.13,-0.06,37.37,22.29,-9.89,100
1143637,8.10,62.50,91374.09,505.00,0.00,0.08,1.60,-9.79,0.35,-0.07,0.00,36.85,24.23,-10.06,100
1144159,8.11,62.58,91375.20,505.00,0.00,0.06,1.60,-9.74,0.38,-0.16,-0.06,37.73,24.76,-11.25,100
1144686,8.11,62.58,91374.16,505.00,0.00,0.05,1.59,-9.79,0.29,-0.10,-0.12,37.02,24.06,-10.23,100
1145207,8.11,62.58,91374.94,492.00,0.00,0.04,1.59,-9.78,0.32,-0.10,-0.06,38.78,22.64,-10.57,100
1145731,8.11,62.58,91375.41,492.00,0.00,0.08,1.63,-9.80,0.29,-0.07,-0.06,37.37,22.64,-9.20,100
1146251,8.11,62.58,91378.41,492.00,0.00,0.07,1.60,-9.76,0.29,-0.19,-0.06,37.20,23.88,-9.71,100
1146774,8.10,62.30,91374.23,492.00,0.00,0.06,1.60,-9.78,0.26,-0.10,-0.06,37.90,24.23,-11.08,100
1147300,8.10,62.30,91375.47,492.00,0.00,0.07,1.61,-9.81,0.32,-0.07,-0.09,37.55,25.65,-9.71,100
1147824,8.10,62.30,91377.09,488.00,0.00,0.04,1.59,-9.80,0.35,-0.13,-0.09,37.37,22.29,-10.23,100
1148347,8.10,62.30,91374.25,488.00,0.00,0.08,1.56,-9.76,0.38,-0.10,-0.06,37.02,23.70,-10.23,100
1148869,8.11,62.16,91376.86,488.00,0.00,0.06,1.60,-9.78,0.35,-0.10,-0.15,39.31,24.23,-10.06,100
1149391,8.11,62.16,91377.45,488.00,0.00,0.08,1.59,-9.75,0.32,-0.10,-0.09,37.20,23.17,-10.06,100
1149917,8.11,62.16,91376.10,488.00,0.00,0.09,1.59,-9.78,0.38,-0.10,-0.06,36.67,24.06,-10.23,100
1150441,8.11,62.16,91375.25,488.00,0.00,0.04,1.61,-9.81,0.32,-0.13,-0.06,38.26,24.23,-9.71,100
1150961,8.11,62.16,91375.91,488.00,0.00,0.06,1.60,-9.78,0.29,-0.07,-0.18,38.61,25.65,-9.71,100
1151484,8.10,62.16,91376.55,476.00,0.00,0.05,1.57,-9.81,0.38,-0.07,-0.18,37.55,24.23,-10.06,100
1152004,8.10,62.16,91374.63,476.00,0.00,0.08,1.59,-9.70,0.32,-0.13,-0.12,37.02,23.35,-9.54,100
1152527,8.10,62.16,91374.94,488.00,0.00,0.04,1.59,-9.78,0.32,-0.10,-0.15,36.85,24.23,-9.71,100
1153055,8.10,62.16,91377.27,488.00,0.00,0.07,1.58,-9.81,0.35,-0.07,-0.09,37.55,24.59,-11.76,100
1153577,8.11,62.24,91376.53,488.00,0.00,0.06,1.59,-9.81,0.38,-0.10,-0.09,37.55,24.23,-11.08,100
1154102,8.11,62.24,91373.47,488.00,0.00,0.04,1.58,-9.77,0.35,-0.04,-0.06,37.55,24.23,-11.76,100
1154624,8.11,62.24,91376.79,483.00,0.00,0.06,1.59,-9.82,0.29,-0.10,-0.09,37.20,24.23,-10.74,100
1155146,8.11,62.24,91378.59,483.00,0.00,0.06,1.61,-9.80,0.35,-0.16,-0.06,38.43,25.12,-10.23,100
1155672,8.11,62.24,91376.08,483.00,0.00,0.07,1.60,-9.75,0.38,-0.16,-0.06,36.85,23.88,-10.74,100
1156195,8.10,62.27,91377.55,483.00,0.00,0.07,1.63,-9.74,0.35,-0.04,-0.15,37.90,23.53,-10.74,100
1156715,8.10,62.27,91378.78,483.00,0.00,0.11,1.59,-9.77,0.35,-0.13,-0.06,36.49,24.59,-10.74,100
1157238,8.10,62.27,91376.27,483.00,0.00,0.07,1.57,-9.79,0.29,-0.07,-0.06,38.78,22.99,-11.59,100
1157759,8.10,62.27,91374.25,483.00,0.00,0.06,1.60,-9.74,0.32,-0.10,-0.12,38.26,24.59,-11.08,100
1158287,8.11,62.24,91377.08,476.00,0.00,0.04,1.57,-9.83,0.35,-0.07,-0.12,38.43,23.35,-10.57,100
1158810,8.11,62.24,91376.46,476.00,0.00,0.05,1.58,-9.84,0.35,-0.16,-0.12,37.73,24.06,-10.57,100
1159332,8.11,62.24,91378.73,483.00,0.00,0.07,1.57,-9.83,0.32,-0.10,-0.18,36.85,24.94,-10.40,100
1159855,8.11,62.24,91377.08,483.00,0.00,0.07,1.59,-9.76,0.32,-0.07,-0.09,37.55,24.59,-10.06,100
1160377,8.11,62.24,91378.90,483.00,0.00,0.09,1.58,-9.75,0.32,-0.10,-0.06,36.85,25.29,-10.40,100
1160904,8.11,62.07,91379.02,476.00,0.00,0.09,1.56,-9.76,0.38,-0.10,-0.12,37.90,24.59,-11.42,100
1161424,8.11,62.07,91376.60,476.00,0.00,0.06,1.57,-9.75,0.35,-0.10,-0.09,38.26,24.59,-10.74,100
1161947,8.11,62.07,91377.41,483.00,0.00,0.05,1.60,-9.81,0.35,-0.10,-0.09,38.08,23.35,-10.91,100
1162467,8.11,62.07,91379.38,483.00,0.00,0.09,1.59,-9.76,0.32,-0.10,-0.09,36.67,23.35,-10.23,100
1162990,8.11,61.93,91376.38,473.00,0.00,0.06,1.60,-9.79,0.32,-0.10,-0.12,37.37,24.06,-11.25,100
1163511,8.11,61.93,91378.13,473.00,0.00,0.07,1.57,-9.78,0.32,-0.13,-0.06,38.61,23.53,-10.40,100
1164057,8.11,61.93,91376.72,473.00,0.00,0.10,1.59,-9.79,0.35,-0.07,-0.06,38.61,24.23,-10.40,100
1164581,8.11,61.93,91375.72,473.00,0.00,0.05,1.59,-9.78,0.35,-0.13,-0.12,38.78,24.41,-9.54,100
1165105,8.11,61.93,91379.05,473.00,0.00,0.09,1.61,-9.80,0.41,-0.10,-0.09,37.02,24.06,-9.89,100
1165627,8.11,61.98,91377.70,483.00,0.00,0.07,1.58,-9.77,0.35,-0.13,0.00,35.96,25.12,-9.20,100
1166151,8.11,61.98,91376.58,483.00,0.00,0.07,1.59,-9.78,0.32,-0.07,-0.09,37.73,23.35,-10.23,100
1166677,8.11,61.98,91376.88,488.00,0.00,0.06,1.57,-9.75,0.32,-0.13,-0.09,37.73,26.89,-11.25,100
1167202,8.11,61.98,91375.89,488.00,0.00,0.06,1.59,-9.75,0.26,-0.16,-0.12,37.37,25.47,-9.89,100
1167726,8.11,62.16,91375.22,483.00,0.00,0.03,1.57,-9.75,0.29,-0.13,-0.09,38.43,24.06,-10.57,100
1168249,8.11,62.16,91376.27,483.00,0.00,0.06,1.60,-9.78,0.29,-0.07,-0.12,37.90,23.17,-11.76,100
1168771,8.11,62.16,91376.38,483.00,0.00,0.07,1.61,-9.78,0.29,-0.04,-0.06,38.26,23.53,-11.42,100
1169297,8.11,62.16,91374.23,483.00,0.00,0.06,1.61,-9.78,0.35,-0.10,-0.12,36.85,23.53,-9.71,100
1169821,8.11,62.16,91375.22,483.00,0.00,0.07,1.57,-9.79,0.29,-0.13,-0.06,35.96,25.82,-9.89,100
1170344,8.13,62.36,91375.67,483.00,0.00,0.06,1.61,-9.76,0.38,-0.13,-0.06,38.26,24.23,-11.08,100
1170867,8.13,62.36,91376.08,483.00,0.00,0.08,1.58,-9.74,0.32,-0.10,-0.15,38.78,24.76,-10.23,100
1171387,8.13,62.36,91373.39,488.00,0.00,0.05,1.59,-9.76,0.29,-0.07,-0.06,37.73,24.06,-9.89,100
1171911,8.13,62.36,91375.06,488.00,0.00,0.06,1.57,-9.83,0.26,-0.07,0.00,37.90,24.94,-10.06,100
1172437,8.13,62.53,91374.39,488.00,0.00,0.08,1.59,-9.82,0.32,-0.10,0.00,37.73,24.41,-11.93,100
1172959,8.13,62.53,91374.80,488.00,0.00,0.06,1.58,-9.77,0.32,-0.13,-0.06,37.55,23.88,-10.74,100
1173482,8.13,62.53,91375.72,488.00,0.00,0.07,1.56,-9.76,0.35,-0.13,-0.12,37.20,24.59,-9.37,100
1174004,8.13,62.53,91374.06,488.00,0.00,0.06,1.58,-9.79,0.29,-0.10,-0.03,36.32,23.70,-10.91,100
1174526,8.13,62.53,91375.06,488.00,0.00,0.03,1.57,-9.77,0.32,-0.16,-0.09,37.73,24.41,-11.59,100
1175052,8.13,62.76,91378.52,497.00,0.00,0.08,1.60,-9.79,0.38,-0.13,-0.06,37.02,25.47,-11.93,100
1175579,8.13,62.76,91376.58,497.00,0.00,0.08,1.60,-9.82,0.35,-0.10,-0.06,38.61,24.94,-10.06,100
1176099,8.13,62.76,91376.38,488.00,0.00,0.07,1.58,-9.73,0.32,-0.16,-0.12,38.43,23.70,-10.57,100
1176622,8.13,62.76,91376.05,488.00,0.00,0.07,1.60,-9.81,0.38,-0.10,-0.06,36.67,24.06,-9.54,100
1177143,8.11,63.22,91376.22,476.00,0.00,0.04,1.58,-9.80,0.32,-0.16,-0.12,38.96,24.23,-9.71,100
1177671,8.11,63.22,91375.13,476.00,0.00,0.08,1.59,-9.78,0.35,-0.10,-0.03,36.14,23.88,-10.74,100
1178192,8.11,63.22,91375.61,481.00,0.00,0.06,1.62,-9.79,0.32,-0.07,-0.06,37.20,24.23,-10.74,100
1178715,8.11,63.22,91375.25,481.00,0.00,0.03,1.58,-9.74,0.32,-0.07,-0.12,37.90,25.29,-9.71,100
1179237,8.11,63.22,91378.41,481.00,0.00,0.09,1.61,-9.78,0.32,-0.13,-0.03,38.61,24.59,-11.08,100
1179760,8.11,63.45,91378.19,481.00,0.00,0.06,1.60,-9.75,0.32,-0.07,-0.06,37.90,24.23,-11.08,100
1180282,8.11,63.45,91376.95,481.00,0.00,0.06,1.59,-9.80,0.32,-0.07,-0.03,37.20,24.59,-9.71,100
1180809,8.11,63.45,91375.58,481.00,0.00,0.07,1.57,-9.80,0.26,-0.10,-0.12,37.73,24.41,-10.57,100
1181332,8.11,63.45,91372.11,481.00,0.00,0.05,1.61,-9.76,0.35,-0.16,-0.09,37.02,24.76,-10.91,100
1181853,8.11,63.48,91375.58,481.00,0.00,0.07,1.59,-9.77,0.35,-0.04,-0.21,37.55,23.88,-10.74,100
1182376,8.11,63.48,91376.65,481.00,0.00,0.05,1.60,-9.80,0.35,-0.10,-0.12,37.55,23.53,-10.74,100
1182896,8.11,63.48,91375.44,476.00,0.00,0.08,1.58,-9.78,0.26,-0.13,-0.12,37.73,22.64,-9.20,100
1183423,8.11,63.48,91379.75,476.00,0.00,0.08,1.59,-9.80,0.35,-0.13,-0.09,37.90,22.46,-10.40,100
