tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
1275108,4.16,82.57,91634.98,418.00,86.00,0.29,-0.10,-9.93,-16.84,-6.22,-1.86,54.83,-4.42,-8.35,62
1275631,4.16,82.57,91636.13,418.00,86.00,0.31,-0.08,-9.98,-16.78,-6.34,-1.86,53.95,-4.60,-9.89,62
1276153,4.16,82.57,91634.48,418.00,86.00,0.30,-0.10,-9.92,-16.84,-6.34,-1.92,55.71,-5.31,-8.86,62
1276675,4.16,82.57,91635.66,418.00,86.00,0.28,-0.09,-10.00,-16.81,-6.31,-1.89,54.30,-4.25,-9.54,62
1277197,4.16,82.57,91635.12,418.00,86.00,0.30,-0.08,-9.88,-16.84,-6.28,-1.95,55.53,-5.13,-8.35,62
1277723,4.16,82.57,91635.13,418.00,86.00,0.35,-0.05,-9.69,-16.78,-6.22,-1.89,54.83,-4.07,-8.69,62
1278248,4.16,82.57,91634.47,418.00,86.00,0.35,-0.05,-9.69,-16.78,-6.22,-1.89,54.83,-4.07,-8.69,62
1278770,4.16,82.65,91634.48,418.00,86.00,0.33,-0.10,-9.95,-16.84,-6.31,-1.92,54.30,-4.95,-10.57,62
1279294,4.16,82.65,91635.48,415.00,86.00,0.32,-0.11,-9.96,-16.78,-6.25,-1.86,53.95,-4.25,-9.54,62
1279814,4.16,82.65,91635.97,415.00,86.00,0.31,-0.09,-10.38,-16.75,-6.31,-1.86,54.30,-5.31,-9.20,62
1280343,4.16,82.65,91635.48,415.00,86.00,0.30,-0.07,-9.99,-16.84,-6.25,-1.92,54.83,-4.78,-9.71,62
1280865,4.16,82.75,91632.16,415.00,86.00,0.31,-0.09,-9.97,-16.84,-6.28,-1.95,54.83,-4.42,-9.71,62
1281387,4.16,82.75,91637.13,415.00,85.00,0.30,-0.10,-9.91,-16.78,-6.28,-1.86,54.12,-5.48,-9.71,62
1281909,4.16,82.75,91634.01,406.00,84.00,0.30,-0.11,-9.86,-16.78,-6.25,-1.83,54.65,-5.66,-9.54,62
1282432,4.16,82.75,91637.14,406.00,84.00,0.31,-0.10,-9.95,-16.84,-6.31,-1.83,56.24,-5.13,-9.37,62
1282961,4.16,82.75,91634.67,406.00,85.00,0.31,-0.10,-9.95,-16.84,-6.31,-1.83,56.24,-5.13,-9.37,62
1283483,4.15,82.78,91634.16,444.00,85.00,0.31,-0.10,-9.93,-16.84,-6.31,-1.95,55.71,-5.31,-8.86,62
1284007,4.15,82.78,91634.31,418.00,85.00,0.33,-0.10,-9.97,-16.84,-6.28,-1.86,55.18,-5.84,-9.71,62
1284527,4.15,82.78,91637.77,418.00,85.00,0.32,-0.09,-9.96,-16.87,-6.28,-1.80,55.36,-4.60,-9.54,62
1285050,4.15,82.78,91635.29,418.00,86.00,0.31,-0.09,-9.95,-16.84,-6.25,-1.89,55.00,-5.31,-8.86,62
1285577,4.15,82.80,91632.47,422.00,85.00,0.32,-0.10,-9.96,-16.87,-6.31,-1.92,54.83,-4.07,-9.37,62
1286099,4.15,82.80,91637.79,422.00,85.00,0.31,-0.09,-9.93,-16.81,-6.22,-1.89,55.36,-4.25,-7.84,62
1286621,4.15,82.80,91634.80,418.00,85.00,0.31,-0.08,-9.96,-16.84,-6.31,-1.80,56.24,-5.84,-9.37,62
1287144,4.15,82.80,91632.34,418.00,85.00,0.32,-0.11,-9.90,-16.90,-6.28,-1.95,55.36,-5.31,-9.20,62
1287666,4.15,82.80,91636.80,418.00,85.00,0.27,-0.07,-9.99,-16.81,-6.28,-1.89,55.00,-5.66,-9.20,62
1288188,4.15,82.80,91636.13,422.00,85.00,0.31,-0.09,-9.96,-16.84,-6.31,-1.89,55.53,-5.13,-9.03,62
1288732,4.15,82.80,91636.14,422.00,86.00,0.31,-0.09,-9.93,-16.81,-6.34,-1.86,53.95,-5.66,-9.89,62
1289259,4.15,82.80,91637.63,422.00,85.00,0.29,-0.07,-9.90,-16.78,-6.34,-1.92,54.12,-4.42,-8.01,62
1289781,4.15,82.80,91635.81,422.00,86.00,0.30,-0.08,-9.94,-16.87,-6.31,-1.89,55.36,-3.89,-8.86,62
1290303,4.15,82.88,91633.14,422.00,86.00,0.33,-0.08,-9.95,-16.84,-6.28,-1.92,56.06,-5.66,-10.23,62
1290825,4.15,82.88,91638.27,422.00,86.00,0.28,-0.09,-9.96,-16.81,-6.25,-1.89,55.00,-4.95,-10.57,62
1291352,4.15,82.88,91635.13,422.00,85.00,0.28,-0.06,-9.98,-16.81,-6.28,-1.89,55.00,-5.31,-10.57,62
1291875,4.15,82.88,91637.45,422.00,86.00,0.30,-0.06,-9.92,-16.81,-6.31,-1.89,55.36,-5.66,-9.89,62
1292396,4.15,82.88,91632.83,422.00,85.00,0.30,-0.06,-9.92,-16.81,-6.31,-1.89,55.36,-5.66,-9.89,62
1292919,4.15,82.96,91635.81,433.00,86.00,0.29,-0.07,-9.97,-16.87,-6.28,-1.86,55.89,-4.07,-8.69,62
1293441,4.15,82.96,91633.50,418.00,85.00,0.32,-0.10,-9.97,-16.84,-6.31,-1.92,55.18,-4.78,-8.01,62
1293969,4.15,82.96,91636.13,418.00,85.00,0.29,-0.08,-9.96,-16.84,-6.31,-1.89,55.53,-6.54,-9.37,62
1294493,4.15,82.96,91636.31,418.00,85.00,0.31,-0.07,-9.97,-16.78,-6.31,-1.89,54.65,-3.89,-9.89,62
1295015,4.15,83.01,91637.25,418.00,86.00,0.32,-0.11,-9.99,-16.78,-6.28,-1.83,55.00,-4.60,-8.86,62
1295538,4.15,83.01,91636.13,418.00,85.00,0.31,-0.06,-9.93,-16.81,-6.31,-1.86,55.36,-4.60,-8.86,62
1296060,4.15,83.01,91634.17,418.00,86.00,0.32,-0.10,-9.96,-16.81,-6.28,-1.80,54.48,-4.42,-9.71,62
1296588,4.15,83.01,91635.66,418.00,85.00,0.30,-0.06,-9.96,-16.84,-6.28,-1.92,54.30,-5.31,-9.54,62
1297111,4.15,83.01,91634.17,418.00,85.00,0.30,-0.06,-9.96,-16.84,-6.28,-1.92,54.30,-5.31,-9.54,62
1297634,4.16,83.06,91634.46,418.00,85.00,0.31,-0.10,-9.95,-16.81,-6.28,-1.89,55.89,-5.48,-9.37,62
1298155,4.16,83.06,91635.13,422.00,86.00,0.33,-0.08,-9.93,-16.75,-6.31,-1.77,54.83,-4.78,-8.35,62
1298681,4.16,83.06,91634.30,422.00,86.00,0.34,-0.08,-9.24,-16.81,-6.28,-1.92,54.65,-5.66,-9.20,62
1299207,4.16,83.06,91635.13,422.00,86.00,0.31,-0.11,-9.99,-16.84,-6.31,-1.86,54.48,-5.13,-8.01,62
1299729,4.16,83.06,91633.31,418.00,85.00,0.30,-0.08,-9.90,-16.84,-6.28,-1.83,55.18,-4.42,-8.01,62
1300252,4.16,83.06,91632.52,418.00,86.00,0.35,-0.09,-8.72,-16.78,-6.37,-1.86,57.30,-4.07,-9.03,62
1300775,4.16,83.06,91634.84,418.00,86.00,0.32,-0.08,-9.94,-16.81,-6.25,-1.89,55.00,-5.66,-8.52,62
1301297,4.16,83.06,91634.80,418.00,85.00,0.34,-0.08,-8.95,-16.81,-6.31,-1.80,55.53,-6.19,-8.35,62
1301824,4.16,83.06,91634.34,418.00,85.00,0.31,-0.06,-9.93,-16.81,-6.34,-1.92,54.83,-4.78,-10.06,62
1302348,4.15,83.09,91634.45,403.00,85.00,0.30,-0.11,-9.93,-16.78,-6.28,-1.83,55.18,-6.19,-9.71,62
1302870,4.15,83.09,91634.16,441.00,85.00,0.28,-0.09,-9.95,-16.84,-6.28,-1.95,54.83,-6.19,-9.03,62
1303394,4.15,83.09,91631.84,441.00,86.00,0.30,-0.10,-9.97,-16.87,-6.28,-1.89,55.36,-5.66,-9.89,62
1303914,4.15,83.09,91633.02,441.00,85.00,0.29,-0.07,-9.91,-16.84,-6.28,-1.86,53.95,-4.95,-9.20,62
1304434,4.15,83.12,91630.81,415.00,85.00,0.33,-0.09,-9.98,-16.84,-6.28,-1.86,54.30,-4.95,-8.86,62
1304968,4.15,83.12,91636.62,415.00,86.00,0.30,-0.09,-10.00,-16.75,-6.31,-1.95,55.89,-5.84,-7.33,62
1305492,4.15,83.12,91634.82,406.00,86.00,0.29,-0.08,-9.97,-16.84,-6.28,-1.92,55.53,-5.13,-9.03,62
1306014,4.15,83.12,91632.52,406.00,85.00,0.31,-0.07,-9.97,-16.81,-6.34,-1.92,55.89,-5.13,-10.40,62
1306537,4.15,83.12,91633.34,406.00,85.00,0.29,-0.09,-9.97,-16.84,-6.34,-1.86,56.06,-3.18,-8.52,62
1307059,4.15,83.14,91634.13,408.00,86.00,0.30,-0.10,-9.94,-16.84,-6.28,-1.92,54.48,-5.48,-9.37,62
1307586,4.15,83.14,91633.00,410.00,85.00,0.32,-0.08,-9.95,-16.78,-6.31,-1.95,54.65,-4.60,-9.20,62
1308110,4.15,83.14,91633.18,410.00,85.00,0.30,-0.06,-9.96,-16.81,-6.25,-1.83,55.89,-5.13,-9.71,62
1308630,4.15,83.14,91631.16,410.00,85.00,0.30,-0.09,-9.95,-16.81,-6.28,-1.92,56.06,-5.31,-8.86,62
1309153,4.15,83.17,91628.51,414.00,85.00,0.32,-0.08,-9.96,-16.81,-6.28,-1.89,55.53,-4.42,-9.71,62
1309673,4.15,83.17,91632.17,414.00,85.00,0.34,-0.07,-9.94,-16.81,-6.31,-1.92,54.65,-5.31,-8.86,62
1310219,4.15,83.17,91630.36,414.00,85.00,0.27,-0.11,-9.91,-16.68,-6.25,-1.86,55.18,-4.42,-8.35,62
1310743,4.15,83.17,91633.48,414.00,85.00,0.31,-0.08,-9.97,-16.81,-6.31,-1.83,55.71,-4.60,-7.50,62
1311268,4.15,83.17,91633.47,414.00,85.00,0.32,-0.08,-9.98,-16.78,-6.25,-1.86,55.18,-4.78,-8.69,62
1311788,4.13,83.17,91633.31,410.00,86.00,0.28,-0.11,-9.96,-16.78,-6.34,-1.86,55.00,-5.66,-9.54,62
1312311,4.13,83.17,91632.17,428.00,85.00,0.31,-0.09,-9.97,-16.81,-6.28,-1.86,56.77,-4.95,-9.54,62
1312838,4.13,83.17,91632.66,428.00,85.00,0.32,-0.08,-9.92,-16.81,-6.31,-1.83,55.00,-4.60,-9.54,62
1313361,4.13,83.17,91631.36,428.00,85.00,0.30,-0.08,-9.99,-16.81,-6.31,-1.86,55.89,-5.48,-8.69,62
1313882,4.11,83.17,91629.34,410.00,85.00,0.30,-0.12,-9.93,-16.75,-6.28,-1.89,55.36,-4.60,-9.20,62
1314404,4.11,83.17,91632.48,410.00,85.00,0.28,-0.09,-9.96,-16.78,-6.34,-1.86,55.36,-4.60,-8.18,62
1314926,4.11,83.17,91631.85,414.00,85.00,0.31,-0.11,-9.96,-16.84,-6.28,-1.89,54.83,-5.48,-8.69,62
1315452,4.11,83.17,91633.48,414.00,85.00,0.30,-0.08,-9.96,-16.75,-6.31,-1.83,54.30,-5.66,-8.86,62
1315975,4.11,83.17,91634.31,414.00,85.00,0.30,-0.09,-9.93,-16.84,-6.31,-1.89,55.89,-4.42,-8.69,62
1316496,4.13,83.14,91633.65,414.00,85.00,0.30,-0.11,-9.92,-16.75,-6.34,-1.86,54.30,-3.54,-8.86,62
1317019,4.13,83.14,91634.65,414.00,85.00,0.32,-0.10,-9.95,-16.84,-6.25,-1.92,55.36,-5.66,-8.18,62
1317540,4.13,83.14,91635.63,408.00,85.00,0.31,-0.09,-9.71,-16.81,-6.31,-1.89,55.36,-4.60,-8.52,62
1318069,4.13,83.14,91635.47,408.00,85.00,0.31,-0.09,-9.97,-16.81,-6.31,-1.92,55.53,-5.13,-9.37,62
1318592,4.11,83.12,91632.98,410.00,85.00,0.32,-0.08,-9.95,-16.81,-6.28,-1.83,56.24,-4.07,-8.35,62
1319114,4.11,83.12,91635.64,410.00,84.00,0.31,-0.08,-9.96,-16.78,-6.34,-1.83,55.53,-3.71,-9.03,62
1319636,4.11,83.12,91636.13,410.00,84.00,0.32,-0.10,-9.97,-16.81,-6.28,-1.83,56.06,-5.66,-9.20,62
1320158,4.11,83.12,91636.13,410.00,84.00,0.30,-0.08,-10.00,-16.71,-6.34,-1.92,56.41,-5.31,-8.86,62
1320680,4.11,83.12,91634.47,410.00,85.00,0.34,-0.08,-9.98,-16.81,-6.25,-1.98,55.71,-3.89,-9.20,62
1321208,4.13,83.09,91635.80,410.00,84.00,0.29,-0.10,-9.97,-16.78,-6.34,-1.86,56.41,-3.54,-9.54,62
1321731,4.13,83.09,91635.63,410.00,84.00,0.32,-0.09,-9.99,-16.75,-6.31,-1.95,55.36,-5.66,-10.23,62
1322252,4.13,83.09,91635.47,401.00,84.00,0.32,-0.10,-9.95,-16.84,-6.28,-1.86,56.24,-5.48,-9.71,62
1322775,4.13,83.09,91632.34,401.00,84.00,0.32,-0.09,-9.92,-16.84,-6.25,-1.83,55.36,-4.25,-10.23,62
1323295,4.13,83.09,91635.14,428.00,84.00,0.33,-0.09,-9.96,-16.78,-6.34,-1.92,55.18,-5.13,-8.69,62
1323822,4.13,83.09,91636.78,428.00,84.00,0.27,-0.11,-9.90,-16.81,-6.28,-1.89,54.65,-4.25,-8.52,62
1324344,4.13,83.09,91635.31,414.00,84.00,0.31,-0.12,-9.99,-16.81,-6.34,-1.86,55.18,-5.84,-10.40,62
1324867,4.13,83.09,91635.95,414.00,84.00,0.34,-0.10,-9.97,-16.81,-6.31,-1.89,55.36,-4.60,-9.89,62
1325390,4.13,83.09,91637.12,414.00,84.00,0.29,-0.09,-9.92,-16.75,-6.31,-1.89,55.53,-5.48,-9.03,62
1325912,4.14,83.09,91637.95,417.00,84.00,0.32,-0.09,-9.97,-16.78,-6.25,-1.86,54.65,-4.25,-9.89,62
1326439,4.14,83.09,91636.96,417.00,84.00,0.33,-0.11,-9.97,-16.84,-6.31,-1.86,55.36,-6.01,-9.54,62
1326960,4.14,83.09,91637.30,414.00,84.00,0.30,-0.08,-9.98,-16.90,-6.28,-1.95,55.53,-5.48,-10.06,62
1327483,4.14,83.09,91636.97,414.00,84.00,0.31,-0.08,-9.99,-16.78,-6.31,-1.86,56.06,-4.95,-8.52,62
1328005,4.14,83.09,91638.58,414.00,84.00,0.30,-0.07,-9.95,-16.78,-6.31,-1.92,55.71,-4.25,-8.86,62
1328528,4.14,83.09,91635.30,414.00,84.00,0.30,-0.08,-9.94,-16.84,-6.34,-1.89,56.06,-4.95,-8.86,62
1329057,4.14,83.09,91639.09,410.00,84.00,0.33,-0.11,-9.95,-16.84,-6.31,-1.83,55.36,-4.25,-8.86,62
1329579,4.14,83.09,91637.30,410.00,84.00,0.28,-0.12,-9.96,-16.84,-6.31,-1.89,55.53,-4.07,-10.74,62
1330102,4.14,83.09,91637.63,410.00,85.00,0.31,-0.11,-9.94,-16.87,-6.28,-1.92,57.30,-4.42,-9.03,62
1330624,4.14,83.12,91636.31,410.00,84.00,0.33,-0.11,-9.98,-16.84,-6.31,-1.86,56.24,-4.42,-9.71,62
1331146,4.14,83.12,91637.45,410.00,85.00,0.29,-0.09,-9.91,-16.84,-6.28,-1.92,56.06,-5.66,-10.23,62
1331690,4.14,83.12,91636.65,414.00,85.00,0.30,-0.11,-9.93,-16.90,-6.31,-1.89,55.18,-5.84,-9.37,62
1332217,4.14,83.12,91638.42,414.00,84.00,0.32,-0.09,-9.94,-16.84,-6.34,-1.92,55.18,-5.84,-9.03,62
1332739,4.15,83.14,91636.09,463.00,84.00,0.32,-0.08,-9.95,-16.84,-6.34,-1.92,55.89,-5.84,-8.01,62
1333263,4.15,83.14,91636.79,463.00,84.00,0.32,-0.11,-10.00,-16.81,-6.37,-1.98,55.18,-4.78,-7.67,62
1333785,4.15,83.14,91637.10,434.00,84.00,0.33,-0.07,-9.98,-16.81,-6.31,-1.89,56.77,-4.95,-8.52,62
1334313,4.15,83.14,91637.27,434.00,84.00,0.32,-0.11,-9.96,-16.81,-6.28,-1.92,54.83,-3.71,-9.03,62
1334833,4.15,83.14,91638.92,434.00,84.00,0.29,-0.11,-9.90,-16.84,-6.28,-1.83,54.83,-3.71,-9.03,62
1335356,4.14,83.19,91637.59,434.00,84.00,0.35,-0.10,-9.89,-16.75,-6.28,-1.86,54.30,-4.25,-8.52,62
1335876,4.14,83.19,91639.12,434.00,84.00,0.29,-0.09,-9.92,-16.84,-6.31,-1.83,55.71,-5.66,-9.89,62
1336400,4.14,83.19,91636.64,428.00,83.00,0.30,-0.10,-9.93,-16.84,-6.28,-1.83,55.36,-5.66,-9.89,62
1336920,4.14,83.19,91636.81,428.00,83.00,0.32,-0.07,-9.98,-16.81,-6.31,-1.89,56.06,-4.60,-8.18,62
1337446,4.11,83.27,91633.80,428.00,83.00,0.30,-0.10,-9.93,-16.75,-6.28,-1.92,55.00,-5.31,-8.52,62
1337968,4.11,83.27,91638.12,428.00,84.00,0.29,-0.12,-9.95,-16.84,-6.28,-1.95,54.48,-4.78,-9.37,62
1338492,4.11,83.27,91637.97,428.00,84.00,0.30,-0.09,-9.94,-16.87,-6.31,-1.86,56.59,-3.71,-8.69,62
1339014,4.11,83.27,91638.14,428.00,83.00,0.31,-0.07,-9.98,-16.84,-6.28,-1.92,55.36,-4.25,-10.23,62
1339536,4.11,83.27,91638.30,428.00,83.00,0.31,-0.07,-9.95,-16.90,-6.31,-1.92,54.65,-5.31,-9.20,62
1340064,4.10,83.35,91638.28,423.00,84.00,0.30,-0.11,-9.91,-16.84,-6.25,-1.86,55.71,-5.66,-9.54,62
1340584,4.10,83.35,91639.26,423.00,83.00,0.32,-0.07,-9.98,-16.87,-6.34,-1.86,55.00,-4.25,-9.54,62
1341108,4.10,83.35,91636.95,423.00,83.00,0.31,-0.10,-9.95,-16.75,-6.28,-1.86,55.53,-4.78,-10.06,62
1341628,4.10,83.35,91637.61,423.00,83.00,0.31,-0.07,-9.92,-16.81,-6.28,-1.89,56.24,-5.84,-7.33,62
1342152,4.09,83.37,91635.10,423.00,83.00,0.31,-0.07,-9.96,-16.84,-6.34,-1.83,55.36,-5.66,-9.89,62
1342678,4.09,83.37,91635.80,423.00,83.00,0.30,-0.09,-9.93,-16.78,-6.31,-1.89,54.83,-5.84,-9.03,62
1343200,4.09,83.37,91637.59,455.00,82.00,0.30,-0.07,-9.95,-16.81,-6.31,-1.95,53.95,-4.60,-9.20,62
1343724,4.09,83.37,91636.45,455.00,83.00,0.33,-0.09,-9.96,-16.87,-6.31,-1.89,55.00,-3.18,-8.52,62
1344246,4.09,83.37,91639.27,455.00,83.00,0.31,-0.09,-9.95,-16.78,-6.22,-1.92,54.65,-4.25,-9.20,62
1344769,4.09,83.41,91639.26,428.00,82.00,0.30,-0.07,-9.96,-16.81,-6.28,-1.86,54.83,-6.19,-8.01,62
1345296,4.09,83.41,91636.29,428.00,83.00,0.32,-0.08,-9.96,-16.81,-6.31,-1.95,54.12,-5.84,-9.71,62
1345820,4.09,83.41,91636.30,425.00,82.00,0.29,-0.10,-9.95,-16.75,-6.31,-1.92,56.24,-5.48,-9.03,62
1346340,4.09,83.41,91636.95,425.00,83.00,0.30,-0.10,-9.95,-16.75,-6.37,-1.86,55.18,-4.42,-10.06,62
1346864,4.07,83.32,91633.95,425.00,82.00,0.30,-0.07,-9.94,-16.78,-6.22,-1.83,55.53,-4.78,-7.67,62
1347384,4.07,83.32,91636.27,425.00,82.00,0.30,-0.05,-9.94,-16.75,-6.28,-1.89,54.83,-3.71,-8.69,62
1347912,4.07,83.32,91638.28,425.00,82.00,0.33,-0.10,-9.95,-16.75,-6.28,-1.86,56.06,-4.25,-8.86,62
1348436,4.07,83.32,91636.77,425.00,82.00,0.34,-0.10,-9.96,-16.81,-6.25,-1.86,55.18,-4.78,-8.69,62
1348958,4.07,83.32,91635.14,425.00,82.00,0.29,-0.09,-9.94,-16.84,-6.34,-1.92,55.71,-5.31,-9.20,62
1349481,4.06,83.27,91638.26,425.00,82.00,0.34,-0.07,-9.92,-16.81,-6.28,-1.89,55.36,-3.89,-7.16,62
1350003,4.06,83.27,91634.79,425.00,82.00,0.33,-0.09,-9.96,-16.81,-6.28,-1.86,56.41,-6.37,-9.54,62
1350529,4.06,83.27,91635.59,425.00,81.00,0.27,-0.11,-9.96,-16.81,-6.28,-1.89,54.83,-3.71,-10.06,62
1351049,4.06,83.27,91636.27,425.00,81.00,0.31,-0.08,-9.92,-16.75,-6.28,-1.83,55.00,-3.89,-9.20,62
1351573,4.04,83.19,91635.57,414.00,81.00,0.29,-0.08,-9.94,-16.81,-6.31,-1.80,56.06,-4.95,-8.86,62
1352093,4.04,83.19,91636.28,414.00,81.00,0.30,-0.09,-9.99,-16.78,-6.31,-1.92,55.89,-7.25,-9.03,62
1352617,4.04,83.19,91638.74,428.00,81.00,0.29,-0.07,-9.99,-16.75,-6.31,-1.92,55.18,-4.07,-9.37,62
1353137,4.04,83.19,91638.56,428.00,81.00,0.29,-0.07,-9.94,-16.84,-6.34,-1.86,55.71,-5.31,-9.54,62
1353683,4.04,83.19,91638.73,428.00,81.00,0.31,-0.09,-9.95,-16.78,-6.37,-1.86,56.24,-4.78,-9.03,62
1354207,4.03,83.30,91638.09,423.00,80.00,0.30,-0.06,-9.96,-16.81,-6.34,-1.95,54.48,-5.48,-9.37,62
1354730,4.03,83.30,91634.29,423.00,80.00,0.30,-0.11,-9.98,-16.81,-6.28,-1.89,55.36,-4.60,-9.54,62
1355250,4.03,83.30,91638.75,425.00,80.00,0.29,-0.07,-9.98,-16.75,-6.31,-1.92,55.53,-5.13,-9.03,62
1355773,4.03,83.30,91638.59,425.00,80.00,0.29,-0.07,-9.94,-16.75,-6.28,-1.92,56.59,-4.78,-8.35,62
1356299,4.04,83.43,91638.21,428.00,80.00,0.33,-0.07,-9.96,-16.78,-6.28,-1.83,54.83,-5.48,-8.35,62
1356821,4.04,83.43,91636.09,428.00,80.00,0.31,-0.10,-9.96,-16.81,-6.31,-1.92,54.30,-4.95,-9.20,62
1357343,4.04,83.43,91636.59,425.00,80.00,0.31,-0.09,-9.97,-16.84,-6.25,-1.89,55.71,-4.60,-8.86,62
1357865,4.04,83.43,91639.09,425.00,79.00,0.30,-0.08,-10.00,-16.81,-6.34,-1.86,54.48,-4.78,-8.35,62
1358389,4.04,83.43,91638.58,425.00,79.00,0.30,-0.10,-10.00,-16.78,-6.28,-1.86,54.83,-5.84,-9.71,62
1358916,4.04,83.48,91637.42,425.00,79.00,0.29,-0.10,-9.96,-16.75,-6.31,-1.92,53.95,-5.66,-9.20,62
1359442,4.04,83.48,91638.58,425.00,79.00,0.31,-0.10,-9.96,-16.81,-6.28,-1.89,55.53,-6.19,-8.35,62
1359962,4.04,83.48,91638.41,425.00,79.00,0.30,-0.07,-9.97,-16.81,-6.40,-1.89,54.83,-5.13,-9.37,62
1360485,4.04,83.48,91637.77,425.00,79.00,0.31,-0.10,-10.00,-16.81,-6.28,-1.83,56.06,-5.66,-8.18,62
1361005,4.04,83.50,91634.91,425.00,78.00,0.30,-0.06,-9.93,-16.81,-6.31,-1.92,56.41,-5.31,-8.52,62
1361534,4.04,83.50,91636.11,425.00,79.00,0.29,-0.08,-9.98,-16.78,-6.22,-1.89,54.83,-4.42,-8.01,62
1362056,4.04,83.50,91637.92,423.00,79.00,0.29,-0.07,-9.95,-16.81,-6.28,-1.92,54.48,-4.07,-9.03,62
1362579,4.04,83.50,91637.92,423.00,78.00,0.29,-0.11,-9.95,-16.81,-6.28,-1.89,53.95,-4.25,-10.91,62
1363099,4.04,83.50,91640.08,423.00,78.00,0.31,-0.08,-9.91,-16.78,-6.28,-1.89,54.65,-4.25,-8.52,62
1363623,4.04,83.59,91637.44,423.00,78.00,0.33,-0.10,-9.98,-16.81,-6.31,-1.89,56.41,-4.25,-10.23,62
1364146,4.04,83.59,91639.90,423.00,78.00,0.30,-0.09,-9.96,-16.87,-6.28,-1.86,55.36,-4.95,-8.52,62
1364668,4.04,83.59,91638.57,425.00,77.00,0.29,-0.10,-9.94,-16.81,-6.31,-1.89,54.12,-5.84,-8.35,62
1365191,4.04,83.59,91638.09,425.00,78.00,0.30,-0.10,-9.92,-16.75,-6.28,-1.89,55.36,-4.60,-8.86,62
1365712,4.04,83.63,91635.58,428.00,77.00,0.29,-0.10,-9.95,-16.87,-6.25,-1.89,56.59,-4.78,-9.37,62
1366235,4.04,83.63,91642.87,428.00,77.00,0.29,-0.08,-9.94,-16.84,-6.34,-1.89,55.00,-4.25,-10.23,62
1366761,4.04,83.63,91636.77,422.00,77.00,0.30,-0.08,-9.95,-16.84,-6.34,-1.83,55.18,-5.13,-8.69,62
1367283,4.04,83.63,91638.59,422.00,77.00,0.31,-0.10,-9.96,-16.84,-6.37,-1.89,55.00,-4.60,-8.86,62
1367805,4.04,83.63,91639.75,422.00,77.00,0.31,-0.10,-9.98,-16.81,-6.28,-1.80,55.00,-6.01,-9.89,62
1368327,4.05,83.66,91636.27,425.00,76.00,0.31,-0.08,-9.95,-16.75,-6.28,-1.89,55.89,-5.13,-9.71,62
1368849,4.05,83.66,91639.23,425.00,77.00,0.31,-0.10,-9.96,-16.84,-6.28,-1.92,55.36,-5.31,-8.18,62
1369372,4.05,83.66,91639.43,425.00,76.00,0.30,-0.09,-9.96,-16.81,-6.28,-1.92,56.24,-5.13,-9.37,62
1369900,4.05,83.66,91638.28,425.00,76.00,0.31,-0.11,-9.94,-16.81,-6.31,-1.95,54.83,-6.19,-9.03,62
1370420,4.06,83.69,91638.24,428.00,76.00,0.33,-0.06,-9.96,-16.84,-6.28,-1.80,54.30,-6.37,-10.23,62
1370943,4.06,83.69,91639.56,428.00,76.00,0.31,-0.09,-9.91,-16.84,-6.37,-1.89,56.59,-6.19,-8.69,62
1371463,4.06,83.69,91642.22,428.00,76.00,0.31,-0.08,-9.96,-16.81,-6.31,-1.92,55.89,-5.84,-9.71,62
1371986,4.06,83.69,91640.73,428.00,75.00,0.32,-0.10,-9.96,-16.81,-6.31,-1.92,55.53,-5.13,-9.37,62
1372513,4.06,83.69,91638.42,428.00,75.00,0.33,-0.08,-9.98,-16.78,-6.25,-1.95,55.36,-4.95,-9.20,62
1373035,4.05,83.66,91636.42,420.00,75.00,0.30,-0.08,-9.97,-16.78,-6.31,-1.89,55.53,-4.42,-10.40,62
1373557,4.05,83.66,91638.42,420.00,76.00,0.29,-0.07,-9.96,-16.81,-6.34,-1.83,55.89,-4.78,-10.06,62
1374078,4.05,83.66,91637.95,428.00,75.00,0.32,-0.08,-9.99,-16.81,-6.34,-1.86,54.65,-4.25,-8.52,62
1374601,4.05,83.66,91638.73,428.00,75.00,0.32,-0.11,-9.93,-16.75,-6.28,-1.95,55.89,-3.01,-9.03,62
1375156,4.06,83.63,91636.09,425.00,75.00,0.32,-0.10,-9.94,-16.81,-6.25,-1.89,54.65,-4.60,-8.18,62
1375683,4.06,83.63,91638.25,425.00,74.00,0.33,-0.07,-9.97,-16.78,-6.34,-1.89,55.71,-4.95,-9.20,62
1376205,4.06,83.63,91640.55,428.00,74.00,0.30,-0.12,-9.95,-16.84,-6.34,-1.89,55.36,-5.31,-9.20,62
1376727,4.06,83.63,91638.75,428.00,74.00,0.30,-0.10,-9.95,-16.81,-6.37,-1.95,56.06,-4.60,-9.89,62
1377249,4.06,83.63,91640.23,428.00,74.00,0.31,-0.07,-9.95,-16.87,-6.31,-1.86,55.89,-4.07,-8.35,62
1377777,4.07,83.59,91639.09,436.00,74.00,0.32,-0.07,-9.99,-16.78,-6.34,-1.80,55.89,-5.84,-9.71,62
1378297,4.07,83.59,91640.72,436.00,74.00,0.32,-0.07,-9.96,-16.84,-6.28,-1.89,54.30,-4.60,-9.54,62
